sea_surf_lat,sea_surf_h
28.7006878605476,-28.1658363342285
28.7006878641763,-28.274112701416
28.7006878658476,-28.3239841461182
28.7006878601086,-28.1527347564697
28.7006942357801,-28.1890163421631
28.7006942358448,-28.1909465789795
28.7006942367495,-28.2179431915283
28.7006942395314,-28.3009510040283
28.700694236249,-28.2030086517334
28.7006942396179,-28.3035316467285
28.7007006102855,-28.1995449066162
28.7007006144079,-28.3225536346436
28.7007006152544,-28.3478126525879
28.7007006115523,-28.2373428344727
28.70070698435,-28.234260559082
28.7007069875297,-28.3291397094727
28.7007069869899,-28.3130321502686
28.7007133625375,-28.3726272583008
28.7007133613452,-28.3370475769043
28.7007133594795,-28.2813777923584
28.7007197325627,-28.2763519287109
28.7007197283463,-28.1505374908447
28.7007197302137,-28.2062587738037
28.7007197277748,-28.1334838867188
28.7007261009574,-28.1119613647461
28.7007261039308,-28.20068359375
28.7007261020821,-28.1455211639404
28.7007261016595,-28.1329097747803
28.7007324790373,-28.2737350463867
28.7007388512835,-28.2702121734619
28.7007388505969,-28.2497253417969
28.7007452199572,-28.197151184082
28.7007452222984,-28.2670116424561
28.700745217835,-28.1338272094727
28.7007515903568,-28.1559371948242
28.7007515940705,-28.2667503356934
28.7007579643758,-28.2313499450684
28.700764332883,-28.1508674621582
28.7007643344531,-28.1977195739746
28.7007643362959,-28.2527084350586
28.7007707070542,-28.2479152679443
28.7007707063162,-28.2258949279785
28.7007707080782,-28.278470993042
28.7007770749797,-28.138729095459
28.7007770764237,-28.1818199157715
28.7007770777215,-28.2205448150635
28.7007770813348,-28.3283653259277
28.7007770815303,-28.3341979980469
28.7007834491756,-28.2817096710205
28.700783449394,-28.2882270812988
28.700789820451,-28.3175582885742
28.7007898156818,-28.1752471923828
28.7007961868335,-28.2156925201416
28.7007961862191,-28.197359085083
28.7007961854972,-28.175817489624
28.7007961880315,-28.2514381408691
28.7008025596133,-28.3129405975342
28.7008089236351,-28.1570129394531
28.7008089248265,-28.1925640106201
28.7008089282325,-28.2941989898682
28.7008089281572,-28.2919540405273
28.7008089304485,-28.3603229522705
28.700808929904,-28.3440780639648
28.7008089302642,-28.3548240661621
28.7008152942126,-28.2048015594482
28.7008152969486,-28.2864418029785
28.7008152933298,-28.1784591674805
28.7008152954958,-28.2430896759033
28.7008152943154,-28.2078666687012
28.7008216656787,-28.2871322631836
28.7008216651902,-28.2725563049316
28.7008280308065,-28.1882915496826
28.7008280337855,-28.2771835327148
28.7008343975399,-28.1735668182373
28.7008407701881,-28.3127059936523
28.700840765252,-28.165412902832
28.700840767526,-28.2332668304443
28.7008471356194,-28.2463836669922
28.7008471343211,-28.2076396942139
28.7008535009879,-28.1575508117676
28.7008535048888,-28.2739543914795
28.7008598690647,-28.1854476928711
28.7008598698862,-28.2099609375
28.7008598701527,-28.2179145812988
28.700859867498,-28.1386985778809
28.7008598705588,-28.2300338745117
28.7008662341995,-28.1330852508545
28.7008726051934,-28.2913150787354
28.7008726004969,-28.1511688232422
28.7008726038498,-28.2512226104736
28.700878973432,-28.3463897705078
28.7008789708569,-28.2695465087891
28.7008853353217,-28.2192993164062
28.7008917037538,-28.2946491241455
28.7008980647136,-28.2107563018799
28.7009044317743,-28.2593517303467
28.700904430113,-28.2097797393799
28.7009107951169,-28.2039566040039
28.7009107935018,-28.15576171875
28.7009107937324,-28.1626415252686
28.7009107951493,-28.2049217224121
28.7009171615004,-28.2461738586426
28.7009171583852,-28.1532154083252
28.7009171593212,-28.1811447143555
28.700929887276,-28.1422443389893
28.7009298928811,-28.3095035552979
28.7009298906843,-28.2439498901367
28.7009367062491,-28.4361000061035
28.7009430375619,-28.3165111541748
28.7009493748454,-28.3819789886475
28.7009493712948,-28.276029586792
28.7009493716386,-28.2862892150879
28.7009493684904,-28.192346572876
28.7009557040065,-28.2116870880127
28.700962041403,-28.293478012085
28.7009620351155,-28.1058578491211
28.7009620368668,-28.1581172943115
28.7009683723391,-28.2167110443115
28.7009683730556,-28.2380924224854
28.7009683717508,-28.1991558074951
28.700974706269,-28.2068939208984
28.700974708844,-28.2837314605713
28.700981042056,-28.2579936981201
28.7009873742138,-28.2060165405273
28.7009873770088,-28.289421081543
28.700993706267,-28.1558570861816
28.7009937069386,-28.1758995056152
28.7009937072578,-28.1854248046875
28.7010000401469,-28.1367034912109
28.7010000401156,-28.1357707977295
28.7010063782059,-28.3029613494873
28.701006377779,-28.2902240753174
28.701006375633,-28.2261848449707
28.7010190419017,-28.2204627990723
28.7010190447187,-28.3045253753662
28.701025372341,-28.1403980255127
28.701025375121,-28.2233581542969
28.7010317088453,-28.2467823028564
28.7010317055457,-28.1483173370361
28.7010317088555,-28.2470874786377
28.7010317096226,-28.2699775695801
28.7010380415039,-28.2413692474365
28.7010380407094,-28.2176609039307
28.7010380376844,-28.1273880004883
28.7010443747679,-28.2566986083984
28.7010443739222,-28.2314624786377
28.7010443707429,-28.136589050293
28.7010443736622,-28.2237033843994
28.7010507042157,-28.1605434417725
28.7010570371774,-28.1713542938232
28.7010570417092,-28.3065910339355
28.701069704725,-28.2466373443604
28.7010697038785,-28.2213745117188
28.7010760374301,-28.2544097900391
28.7010823715146,-28.3043193817139
28.7010823678289,-28.1943302154541
28.7010887039926,-28.3069705963135
28.7010886999582,-28.1865749359131
28.7010887008828,-28.2141666412354
28.7010887036848,-28.2977848052979
28.7010887037108,-28.2985610961914
28.7010950353824,-28.2775459289551
28.7010950332767,-28.2147064208984
28.701095032111,-28.1799182891846
28.7011013641648,-28.198579788208
28.7011013689209,-28.3405151367188
28.7011013677697,-28.3061618804932
28.7011013674171,-28.2956371307373
28.7011013674671,-28.2971305847168
28.7011076991474,-28.2763156890869
28.7011077002681,-28.3097610473633
28.7011077000985,-28.3046989440918
28.7011140304285,-28.2994518280029
28.7011140304993,-28.3015613555908
28.7011203585234,-28.1704387664795
28.7011203630314,-28.3049697875977
28.7011266925536,-28.2175254821777
28.701126691113,-28.1745319366455
28.7011266945987,-28.2785568237305
28.7011266952681,-28.2985324859619
28.7011266945707,-28.2777214050293
28.7011266893614,-28.1222591400146
28.7011330241604,-28.1909790039062
28.7011330287025,-28.326530456543
28.7011330250054,-28.2161960601807
28.7011330249689,-28.2151069641113
28.7011330278046,-28.2997341156006
28.7011330302863,-28.3737945556641
28.701139361289,-28.3276233673096
28.7011393616717,-28.3390445709229
28.7011393615713,-28.3360481262207
28.7011456911821,-28.2464542388916
28.7011456930532,-28.3022975921631
28.7011520214999,-28.1757965087891
28.7011520240113,-28.2507457733154
28.7011520208278,-28.1557388305664
28.7011520220669,-28.1927165985107
28.7011583521929,-28.1138858795166
28.7011583576246,-28.2759857177734
28.70115835809,-28.2898750305176
28.7011583575125,-28.2726421356201
28.7011710248586,-28.3182067871094
28.7011773525166,-28.156665802002
28.7011773530433,-28.1723861694336
28.7011836903186,-28.294282913208
28.7011900206002,-28.231761932373
28.701196355798,-28.2836513519287
28.7011963523633,-28.1811447143555
28.7011963538964,-28.2268981933594
28.7012026878063,-28.2335529327393
28.7012026899419,-28.2972888946533
28.7012026899398,-28.2972278594971
28.7012026894725,-28.2832813262939
28.7012026842185,-28.1264781951904
28.7012026868175,-28.2040424346924
28.7012090198986,-28.1836242675781
28.7012090212997,-28.2254390716553
28.7012090197843,-28.180212020874
28.7012090215858,-28.2339782714844
28.7012090199252,-28.184419631958
28.7012153559664,-28.2191867828369
28.7012153577867,-28.2735118865967
28.7012216900582,-28.2186756134033
28.7012216939374,-28.3344497680664
28.7012280245184,-28.2517833709717
28.7012280237246,-28.2280921936035
28.7012280281299,-28.3595657348633
28.701234361826,-28.3358764648438
28.7012406933703,-28.2418670654297
28.7012406908299,-28.1660480499268
28.7012470297006,-28.2843151092529
28.7012470252575,-28.1517086029053
28.7012470263508,-28.1843376159668
28.7012470297191,-28.2848644256592
28.7012470251095,-28.1472911834717
28.7012533592657,-28.1181964874268
28.7012533599937,-28.1399250030518
28.7012533629849,-28.2291984558105
28.7012533609031,-28.1670665740967
28.7012596973126,-28.1982936859131
28.7012597004682,-28.2924709320068
28.701266031681,-28.1613960266113
28.7012660371242,-28.3238525390625
28.7012660345232,-28.246223449707
28.701272372299,-28.3035469055176
28.701272368346,-28.185567855835
28.7012723741362,-28.358377456665
28.701285040041,-28.161584854126
28.7012913801483,-28.2644271850586
28.7012977131202,-28.1457424163818
28.701297714139,-28.1761493682861
28.7013040509262,-28.1625022888184
28.7013040512526,-28.1722450256348
