sea_down_lat,sea_down_h
28.7179121212624,-30.7018795013428
28.7179312037343,-30.5724811553955
28.7179377622772,-36.3763732910156
28.7179375603383,-30.3796482086182
28.717982181262,-32.4986991882324
28.7179948512487,-30.6182765960693
28.7180139518664,-30.5607261657715
28.7180330588011,-30.5814208984375
28.7180394401827,-30.9339256286621
28.7181159038403,-30.8550148010254
28.718115893374,-30.5426139831543
28.718135025348,-30.6841888427734
28.7181732694273,-30.1257743835449
28.7182051860413,-30.7668342590332
28.7182307233759,-31.0785999298096
28.7182562424213,-30.7014026641846
28.7182689679756,-29.4405326843262
28.7182753497627,-29.3435840606689
28.718288156436,-30.3683376312256
28.7183073163868,-30.3622646331787
28.7183392546881,-30.2884292602539
28.7183520356506,-30.3302135467529
28.718358430355,-30.4304618835449
28.7183648400943,-30.9957485198975
28.7183967525465,-29.6025924682617
28.7184159604684,-30.4668674468994
28.7184159444783,-29.9895877838135
28.7184351470051,-30.5574245452881
28.7184350908058,-28.9105396270752
28.7184415487473,-30.7404689788818
28.7184543501566,-30.9809703826904
28.7185119164864,-30.4501991271973
28.7185567321889,-30.6615753173828
28.7185759088982,-29.6500511169434
28.7186016183992,-32.4120903015137
28.7186079564232,-30.4019298553467
28.7186335822027,-30.4824314117432
28.7186719828793,-29.1046199798584
28.7186720277072,-30.4120407104492
28.7186784369834,-30.4160499572754
28.7186912526055,-30.3355941772461
28.718710488638,-30.4754028320312
28.7187810030105,-29.739013671875
28.7188131028346,-30.4766139984131
28.7188257914107,-30.3427886962891
28.7188514933309,-30.2894039154053
28.7188643455916,-30.2266101837158
28.7188707737603,-30.2447166442871
28.7188836328128,-30.3400135040283
28.7189801301554,-31.88547706604
28.7189800722024,-30.155891418457
28.7189800870643,-30.5994396209717
28.7190508572494,-31.2298431396484
28.7190507812256,-28.9915904998779
28.7190636702799,-29.6608543395996
28.7190636943044,-30.3778266906738
28.7191087268965,-30.3796710968018
28.7191344584421,-30.2931137084961
28.7191923192955,-29.040979385376
28.7192116687733,-30.4300117492676
28.7192245400556,-30.5323295593262
28.7192245388702,-30.4969539642334
28.7192502313459,-29.2455406188965
28.7192952966754,-30.1661128997803
28.7193532106277,-30.6893939971924
28.7193789528468,-31.068811416626
28.719481826985,-30.5282001495361
28.7194817750188,-29.0082149505615
28.7195139210678,-29.027193069458
28.7195332406109,-30.0346450805664
28.7195396897332,-30.6990127563477
28.7195589830877,-31.0354919433594
28.7195589722063,-30.7108268737793
28.7196103756126,-30.5640335083008
